Input Sequence: [1069, 521, 1258, 555, 419], Output Word: 464
Input Sequence: [52, 948, 476, 1401, 1059], Output Word: 88
Input Sequence: [88, 345, 550, 507, 586], Output Word: 1279
Input Sequence: [719, 1403, 1003, 1406, 88], Output Word: 248
Input Sequence: [419, 527, 971, 893, 1368], Output Word: 88
Input Sequence: [1059, 88, 449, 1069, 948], Output Word: 779
Input Sequence: [27, 258, 363, 741, 1281], Output Word: 512
Input Sequence: [88, 75, 420, 106, 948], Output Word: 170
Input Sequence: [88, 12, 550, 89, 739], Output Word: 586
Input Sequence: [850, 1149, 88, 413, 1069], Output Word: 88
Input Sequence: [558, 506, 1279, 907, 1265], Output Word: 721
Input Sequence: [1069, 521, 52, 551, 62], Output Word: 88
Input Sequence: [190, 1069, 889, 1003, 1406], Output Word: 88
Input Sequence: [1376, 1148, 1332, 748, 1096], Output Word: 88
Input Sequence: [841, 726, 1059, 88, 707], Output Word: 586
Input Sequence: [1045, 1513, 961, 52, 726], Output Word: 258
Input Sequence: [948, 254, 721, 1187, 63], Output Word: 346
Input Sequence: [52, 948, 625, 1401, 1059], Output Word: 88
Input Sequence: [269, 550, 420, 948, 1139], Output Word: 1513
Input Sequence: [1069, 948, 659, 62, 726], Output Word: 1521
Input Sequence: [1069, 948, 178, 1003, 1406], Output Word: 88
Input Sequence: [1202, 345, 1003, 1406, 88], Output Word: 248
Input Sequence: [88, 1042, 1069, 948, 555], Output Word: 1003
Input Sequence: [52, 338, 1107, 1496, 106], Output Word: 948
Input Sequence: [1081, 386, 586, 948, 568], Output Word: 13
Input Sequence: [885, 1457, 1367, 885, 841], Output Word: 948
Input Sequence: [532, 1521, 88, 1308, 1069], Output Word: 419
Input Sequence: [229, 1198, 295, 840, 1096], Output Word: 88
Input Sequence: [726, 1059, 88, 1230, 1426], Output Word: 52
Input Sequence: [1069, 1279, 562, 470, 894], Output Word: 586
Input Sequence: [1406, 88, 224, 1069, 948], Output Word: 1107
Input Sequence: [746, 948, 659, 1003, 1406], Output Word: 88
Input Sequence: [88, 1098, 1069, 163, 666], Output Word: 586
Input Sequence: [238, 948, 521, 1059, 88], Output Word: 1209
Input Sequence: [13, 1135, 586, 1333, 721], Output Word: 948
Input Sequence: [1049, 52, 726, 258, 88], Output Word: 1405
Input Sequence: [1071, 52, 726, 258, 88], Output Word: 5
Input Sequence: [1258, 1379, 761, 88, 166], Output Word: 1069
Input Sequence: [555, 1258, 248, 234, 696], Output Word: 88
Input Sequence: [1096, 88, 416, 586, 948], Output Word: 1080
Input Sequence: [961, 1059, 88, 1428, 550], Output Word: 149
Input Sequence: [1139, 1003, 1406, 88, 484], Output Word: 1069
Input Sequence: [1055, 1338, 1028, 258, 1033], Output Word: 1031
Input Sequence: [1320, 219, 1069, 1506, 720], Output Word: 1516
Input Sequence: [1352, 1069, 1104, 300, 88], Output Word: 600
Input Sequence: [997, 504, 1258, 626, 1052], Output Word: 1521
Input Sequence: [36, 626, 1258, 272, 258], Output Word: 419
Input Sequence: [586, 948, 850, 721, 841], Output Word: 726
Input Sequence: [258, 419, 961, 669, 1096], Output Word: 88
Input Sequence: [248, 234, 696, 1279, 602], Output Word: 103
Input Sequence: [1279, 733, 671, 733, 211], Output Word: 372
Input Sequence: [1401, 1059, 88, 32, 550], Output Word: 1275
Input Sequence: [585, 52, 726, 258, 88], Output Word: 5
Input Sequence: [52, 901, 586, 88, 942], Output Word: 1513
Input Sequence: [548, 1069, 325, 585, 1496], Output Word: 106
Input Sequence: [1096, 1143, 419, 610, 917], Output Word: 1521
Input Sequence: [1244, 770, 948, 1107, 1003], Output Word: 1406
Input Sequence: [1069, 1279, 733, 671, 733], Output Word: 1066
Input Sequence: [355, 333, 1453, 115, 52], Output Word: 726
Input Sequence: [795, 258, 948, 212, 62], Output Word: 726
Input Sequence: [170, 1111, 88, 1078, 1031], Output Word: 88
Input Sequence: [1379, 372, 224, 1069, 1279], Output Word: 36
Input Sequence: [52, 654, 597, 88, 390], Output Word: 1096
Input Sequence: [1059, 88, 707, 966, 88], Output Word: 568
Input Sequence: [721, 654, 1401, 1059, 419], Output Word: 1428
Input Sequence: [948, 1107, 721, 1080, 1025], Output Word: 1148
Input Sequence: [530, 52, 726, 258, 88], Output Word: 5
Input Sequence: [602, 721, 397, 1258, 248], Output Word: 258
Input Sequence: [418, 88, 1139, 1096, 728], Output Word: 1135
Input Sequence: [742, 1003, 1406, 88, 1352], Output Word: 1069
Input Sequence: [432, 1258, 1431, 258, 88], Output Word: 5
Input Sequence: [87, 1521, 1238, 1258, 685], Output Word: 732
Input Sequence: [1222, 1258, 555, 258, 88], Output Word: 527
Input Sequence: [398, 779, 1258, 212, 179], Output Word: 1521
Input Sequence: [282, 246, 1069, 1412, 1258], Output Word: 484
Input Sequence: [1279, 330, 1258, 1379, 420], Output Word: 409
Input Sequence: [948, 846, 359, 586, 726], Output Word: 483
Input Sequence: [1406, 88, 1147, 1069, 327], Output Word: 1135
Input Sequence: [413, 1069, 170, 1003, 1406], Output Word: 88
Input Sequence: [835, 1003, 1406, 88, 308], Output Word: 1069
Input Sequence: [1332, 1069, 1437, 490, 1111], Output Word: 419
Input Sequence: [1156, 841, 726, 1059, 419], Output Word: 272
Input Sequence: [108, 721, 1255, 1130, 971], Output Word: 59
Input Sequence: [960, 1401, 1059, 88, 303], Output Word: 1428
Input Sequence: [586, 948, 336, 721, 1059], Output Word: 419
Input Sequence: [1517, 238, 948, 625, 1059], Output Word: 88
Input Sequence: [347, 1069, 1415, 721, 410], Output Word: 238
Input Sequence: [419, 654, 372, 666, 586], Output Word: 948
Input Sequence: [75, 626, 106, 948, 170], Output Word: 555
Input Sequence: [1148, 1124, 1143, 88, 1324], Output Word: 1069
Input Sequence: [473, 1024, 1219, 550, 1207], Output Word: 473
Input Sequence: [685, 788, 409, 1096, 648], Output Word: 88
Input Sequence: [898, 1148, 912, 1069, 504], Output Word: 1521
Input Sequence: [1069, 594, 1513, 1071, 52], Output Word: 726
Input Sequence: [1185, 409, 1096, 88, 838], Output Word: 1069
Input Sequence: [1255, 1130, 971, 625, 721], Output Word: 1404
Input Sequence: [1406, 88, 248, 1069, 476], Output Word: 52
Input Sequence: [1403, 1513, 850, 721, 365], Output Word: 612
Input Sequence: [258, 88, 254, 1420, 1069], Output Word: 948
Input Sequence: [551, 637, 88, 499, 134], Output Word: 770
Input Sequence: [1069, 896, 52, 88, 1244], Output Word: 586
Input Sequence: [1461, 52, 88, 923, 419], Output Word: 67
Input Sequence: [154, 52, 726, 761, 88], Output Word: 868
Input Sequence: [835, 1069, 313, 52, 726], Output Word: 258
Input Sequence: [1478, 88, 390, 1069, 619], Output Word: 1367
Input Sequence: [1135, 586, 1333, 721, 948], Output Word: 665
Input Sequence: [419, 464, 1069, 719, 345], Output Word: 865
Input Sequence: [555, 52, 726, 761, 88], Output Word: 684
Input Sequence: [106, 88, 942, 1496, 106], Output Word: 948
Input Sequence: [948, 610, 1411, 352, 919], Output Word: 258
Input Sequence: [550, 370, 1166, 1111, 123], Output Word: 1144
Input Sequence: [246, 1069, 1279, 397, 1258], Output Word: 248
Input Sequence: [272, 1069, 1359, 52, 726], Output Word: 258
Input Sequence: [1235, 506, 948, 602, 258], Output Word: 363
Input Sequence: [88, 679, 922, 1069, 419], Output Word: 1515
Input Sequence: [191, 238, 948, 1085, 1059], Output Word: 88
Input Sequence: [1279, 1265, 721, 466, 1258], Output Word: 707
Input Sequence: [419, 676, 1107, 1453, 88], Output Word: 539
Input Sequence: [685, 788, 409, 1096, 648], Output Word: 88
Input Sequence: [1195, 45, 1069, 850, 833], Output Word: 419
Input Sequence: [1428, 550, 490, 88, 942], Output Word: 1339
Input Sequence: [1521, 897, 666, 586, 948], Output Word: 521
Input Sequence: [361, 1069, 247, 472, 545], Output Word: 1069
Input Sequence: [998, 1513, 960, 721, 841], Output Word: 726
Input Sequence: [671, 733, 211, 372, 88], Output Word: 1209
Input Sequence: [1512, 441, 1195, 188, 586], Output Word: 948
Input Sequence: [1279, 571, 1156, 1258, 248], Output Word: 512
Input Sequence: [1324, 258, 179, 106, 88], Output Word: 212
Input Sequence: [585, 1513, 20, 721, 841], Output Word: 726
Input Sequence: [1096, 88, 271, 1452, 721], Output Word: 398
Input Sequence: [248, 1069, 1490, 1498, 1148], Output Word: 644
Input Sequence: [1490, 721, 841, 726, 1059], Output Word: 88
Input Sequence: [122, 726, 473, 672, 88], Output Word: 942
Input Sequence: [1379, 1069, 1437, 971, 1265], Output Word: 420
Input Sequence: [258, 88, 5, 1069, 1279], Output Word: 719
Input Sequence: [1308, 1069, 1148, 345, 1521], Output Word: 1049
Input Sequence: [1498, 315, 1470, 88, 275], Output Word: 1069
Input Sequence: [1069, 900, 721, 588, 1258], Output Word: 27
Input Sequence: [1069, 1359, 161, 135, 586], Output Word: 88
Input Sequence: [885, 841, 461, 672, 948], Output Word: 1080
Input Sequence: [678, 696, 88, 25, 1069], Output Word: 1160
Input Sequence: [372, 88, 1320, 242, 1069], Output Word: 369
Input Sequence: [1452, 1135, 586, 948, 130], Output Word: 721
Input Sequence: [88, 1324, 1069, 948, 222], Output Word: 1003
Input Sequence: [444, 934, 586, 170, 308], Output Word: 1135
Input Sequence: [581, 586, 88, 1436, 526], Output Word: 1069
Input Sequence: [325, 346, 1003, 1406, 88], Output Word: 361
Input Sequence: [1031, 1130, 1195, 830, 258], Output Word: 419
Input Sequence: [1406, 88, 1379, 1069, 948], Output Word: 602
Input Sequence: [721, 841, 726, 987, 726], Output Word: 931
Input Sequence: [841, 726, 1059, 88, 548], Output Word: 550
Input Sequence: [1343, 1069, 602, 1386, 419], Output Word: 679
Input Sequence: [409, 746, 1104, 1284, 88], Output Word: 789
Input Sequence: [36, 346, 1496, 106, 948], Output Word: 1452
Input Sequence: [726, 1059, 88, 1185, 83], Output Word: 106
Input Sequence: [212, 52, 948, 397, 238], Output Word: 948
Input Sequence: [179, 1521, 961, 721, 850], Output Word: 1258
Input Sequence: [1333, 52, 654, 372, 803], Output Word: 1069
Input Sequence: [971, 1195, 1124, 258, 419], Output Word: 67
Input Sequence: [726, 1457, 1411, 45, 1069], Output Word: 461
Input Sequence: [88, 548, 1069, 948, 728], Output Word: 1513
Input Sequence: [948, 178, 1453, 1071, 52], Output Word: 726
Input Sequence: [1069, 1155, 939, 106, 948], Output Word: 779
Input Sequence: [667, 1003, 1406, 88, 361], Output Word: 1069
Input Sequence: [721, 1104, 1258, 272, 171], Output Word: 866
Input Sequence: [409, 1096, 648, 88, 1465], Output Word: 0
Input Sequence: [1059, 88, 272, 550, 1150], Output Word: 342
Input Sequence: [532, 1521, 88, 1431, 1069], Output Word: 1279
Input Sequence: [88, 484, 1069, 246, 52], Output Word: 551
Input Sequence: [500, 419, 419, 626, 1185], Output Word: 409
Input Sequence: [485, 1069, 476, 721, 1452], Output Word: 1258
Input Sequence: [1406, 88, 212, 1069, 602], Output Word: 1140
Input Sequence: [1452, 1401, 1059, 88, 118], Output Word: 12
Input Sequence: [52, 551, 1209, 88, 754], Output Word: 1069
Input Sequence: [684, 550, 913, 88, 189], Output Word: 1069
Input Sequence: [419, 347, 1069, 1103, 586], Output Word: 88
Input Sequence: [88, 1379, 1069, 1085, 52], Output Word: 551
Input Sequence: [197, 1453, 88, 524, 1069], Output Word: 948
Input Sequence: [398, 625, 1031, 88, 1107], Output Word: 1069
Input Sequence: [258, 88, 303, 1428, 191], Output Word: 419
Input Sequence: [1244, 1069, 1514, 1367, 885], Output Word: 841
Input Sequence: [1107, 1059, 948, 1185, 626], Output Word: 1438
Input Sequence: [1472, 1135, 586, 1333, 721], Output Word: 654
Input Sequence: [1332, 1069, 779, 721, 398], Output Word: 178
Input Sequence: [88, 257, 1069, 1403, 1411], Output Word: 45
Input Sequence: [372, 1003, 1406, 88, 248], Output Word: 1069
Input Sequence: [468, 588, 238, 948, 960], Output Word: 1059
Input Sequence: [1406, 88, 361, 1069, 602], Output Word: 971
Input Sequence: [1069, 1079, 52, 726, 258], Output Word: 88
Input Sequence: [1069, 461, 721, 1245, 1127], Output Word: 726
Input Sequence: [759, 1219, 1513, 1071, 52], Output Word: 726
Input Sequence: [994, 721, 1447, 16, 1069], Output Word: 948
Input Sequence: [586, 948, 779, 721, 841], Output Word: 726
Input Sequence: [1406, 88, 212, 1069, 461], Output Word: 1140
Input Sequence: [1489, 1318, 1111, 1326, 1135], Output Word: 586
Input Sequence: [308, 1069, 170, 1513, 476], Output Word: 721
Input Sequence: [948, 315, 1453, 88, 1379], Output Word: 1069
Input Sequence: [550, 278, 885, 1457, 1367], Output Word: 885
Input Sequence: [222, 1411, 273, 296, 258], Output Word: 363
Input Sequence: [1069, 1452, 688, 1222, 88], Output Word: 1088
Input Sequence: [1003, 1406, 170, 464, 721], Output Word: 1193
Input Sequence: [1113, 258, 419, 585, 1141], Output Word: 867
Input Sequence: [551, 322, 88, 779, 1096], Output Word: 967
Input Sequence: [88, 1080, 1453, 318, 52], Output Word: 726
Input Sequence: [678, 696, 88, 1081, 1432], Output Word: 1069
Input Sequence: [948, 1249, 1059, 1398, 289], Output Word: 948
Input Sequence: [170, 238, 948, 1113, 1059], Output Word: 88
Input Sequence: [610, 229, 925, 926, 652], Output Word: 1096
Input Sequence: [1059, 88, 626, 1112, 1096], Output Word: 84
Input Sequence: [1069, 461, 472, 419, 650], Output Word: 1408
Input Sequence: [5, 1069, 419, 170, 197], Output Word: 1453
Input Sequence: [1195, 988, 1003, 1406, 88], Output Word: 248
Input Sequence: [1428, 1069, 948, 555, 1496], Output Word: 106
Input Sequence: [1160, 1258, 272, 833, 419], Output Word: 1324
Input Sequence: [721, 1059, 419, 347, 1069], Output Word: 1103
Input Sequence: [1521, 807, 229, 1198, 295], Output Word: 840
Input Sequence: [1003, 1406, 170, 464, 1390], Output Word: 233
Input Sequence: [212, 1069, 461, 320, 1148], Output Word: 345
Input Sequence: [88, 875, 1069, 419, 683], Output Word: 893
Input Sequence: [726, 1059, 88, 1320, 779], Output Word: 586
Input Sequence: [273, 446, 1456, 88, 868], Output Word: 1069
Input Sequence: [1413, 1258, 464, 1402, 1521], Output Word: 233
Input Sequence: [708, 1521, 1265, 721, 625], Output Word: 1367
Input Sequence: [602, 1258, 1357, 372, 88], Output Word: 169
Input Sequence: [88, 549, 550, 405, 1107], Output Word: 1513
Input Sequence: [1069, 88, 169, 1069, 170], Output Word: 1411
Input Sequence: [733, 1160, 671, 733, 422], Output Word: 372
Input Sequence: [88, 177, 586, 88, 857], Output Word: 1069
Input Sequence: [88, 170, 1069, 1238, 1258], Output Word: 685
Input Sequence: [1135, 586, 1333, 721, 654], Output Word: 1401
Input Sequence: [1107, 1438, 624, 586, 948], Output Word: 1452
Input Sequence: [721, 1071, 1258, 1324, 258], Output Word: 1385
Input Sequence: [721, 990, 1411, 45, 1069], Output Word: 636
Input Sequence: [1069, 1265, 52, 726, 258], Output Word: 88
Input Sequence: [549, 1335, 1080, 586, 900], Output Word: 1135
Input Sequence: [719, 1156, 841, 726, 1059], Output Word: 419
Input Sequence: [1428, 1069, 948, 555, 1496], Output Word: 106
Input Sequence: [1069, 1279, 330, 1258, 1379], Output Word: 420
Input Sequence: [1069, 709, 1258, 166, 372], Output Word: 430
Input Sequence: [670, 419, 571, 930, 550], Output Word: 646
Input Sequence: [53, 1059, 88, 248, 550], Output Word: 532
Input Sequence: [726, 1059, 88, 626, 550], Output Word: 420
Input Sequence: [1096, 88, 1130, 264, 88], Output Word: 1510
Input Sequence: [1080, 762, 1496, 106, 948], Output Word: 461
Input Sequence: [1148, 644, 419, 419, 1124], Output Word: 506
Input Sequence: [1339, 654, 1496, 106, 1333], Output Word: 721
Input Sequence: [1277, 88, 1494, 1069, 504], Output Word: 670
Input Sequence: [88, 1308, 550, 462, 654], Output Word: 746
Input Sequence: [850, 721, 841, 726, 1059], Output Word: 88
Input Sequence: [1148, 707, 278, 885, 194], Output Word: 409
Input Sequence: [1521, 88, 109, 1069, 709], Output Word: 721
Input Sequence: [708, 1096, 907, 1090, 238], Output Word: 948
Input Sequence: [1105, 1096, 1448, 435, 1338], Output Word: 202
Input Sequence: [868, 1069, 1412, 1244, 229], Output Word: 1421
Input Sequence: [1367, 885, 841, 948, 850], Output Word: 1059
Input Sequence: [648, 88, 1465, 0, 1069], Output Word: 1279
Input Sequence: [369, 258, 419, 1348, 1130], Output Word: 971
Input Sequence: [586, 88, 942, 1513, 709], Output Word: 721
Input Sequence: [550, 993, 537, 586, 1238], Output Word: 939
Input Sequence: [586, 1333, 721, 654, 1401], Output Word: 1059
Input Sequence: [419, 830, 1472, 88, 876], Output Word: 1096
Input Sequence: [586, 948, 961, 52, 726], Output Word: 258
Input Sequence: [1069, 83, 551, 761, 88], Output Word: 1178
Input Sequence: [1069, 779, 420, 948, 1195], Output Word: 737
Input Sequence: [258, 88, 5, 1069, 1155], Output Word: 1003
Input Sequence: [555, 1258, 1431, 258, 88], Output Word: 5
Input Sequence: [948, 139, 1059, 419, 67], Output Word: 1096
Input Sequence: [212, 179, 1521, 88, 912], Output Word: 1069
Input Sequence: [258, 1513, 665, 721, 841], Output Word: 726
Input Sequence: [908, 1438, 624, 586, 948], Output Word: 625
Input Sequence: [88, 154, 1258, 560, 419], Output Word: 1291
Input Sequence: [685, 419, 555, 1111, 88], Output Word: 609
Input Sequence: [305, 1069, 835, 1258, 212], Output Word: 258
Input Sequence: [1195, 524, 258, 917, 1521], Output Word: 88
Input Sequence: [701, 1367, 885, 841, 948], Output Word: 850
Input Sequence: [707, 278, 885, 62, 88], Output Word: 561
Input Sequence: [733, 671, 733, 817, 761], Output Word: 166
Input Sequence: [1474, 1107, 1453, 88, 539], Output Word: 1069
Input Sequence: [1367, 885, 841, 88, 1244], Output Word: 1069
Input Sequence: [5, 1069, 1279, 719, 1156], Output Word: 841
Input Sequence: [709, 721, 841, 726, 1059], Output Word: 88
Input Sequence: [222, 1003, 1406, 88, 212], Output Word: 1069
Input Sequence: [88, 484, 1069, 313, 1200], Output Word: 88
Input Sequence: [88, 1080, 721, 283, 88], Output Word: 83
Input Sequence: [25, 1069, 1160, 528, 88], Output Word: 1139
Input Sequence: [1107, 711, 88, 1139, 1003], Output Word: 1406
Input Sequence: [1258, 212, 179, 1521, 88], Output Word: 912
Input Sequence: [1160, 1411, 98, 654, 509], Output Word: 322
Input Sequence: [88, 799, 880, 1069, 1279], Output Word: 602
Input Sequence: [372, 88, 626, 1069, 948], Output Word: 1080
Input Sequence: [1513, 209, 721, 841, 726], Output Word: 1059
Input Sequence: [721, 654, 1401, 974, 419], Output Word: 330
Input Sequence: [721, 932, 1069, 170, 1513], Output Word: 665
Input Sequence: [721, 841, 726, 932, 1406], Output Word: 948
Input Sequence: [728, 1135, 586, 1333, 721], Output Word: 654
Input Sequence: [657, 1059, 88, 275, 550], Output Word: 339
Input Sequence: [88, 361, 1069, 1071, 841], Output Word: 850
Input Sequence: [746, 88, 907, 801, 1069], Output Word: 1279
Input Sequence: [1521, 88, 1080, 1160, 1258], Output Word: 272
Input Sequence: [420, 948, 1139, 1513, 268], Output Word: 52
Input Sequence: [1185, 409, 1096, 88, 838], Output Word: 1069
Input Sequence: [272, 586, 1349, 764, 1031], Output Word: 1130
Input Sequence: [1521, 398, 873, 666, 586], Output Word: 1333
Input Sequence: [397, 986, 106, 1333, 721], Output Word: 492
Input Sequence: [212, 258, 179, 1521, 88], Output Word: 994
Input Sequence: [62, 88, 464, 1069, 948], Output Word: 555
Input Sequence: [807, 1338, 1371, 39, 506], Output Word: 88
Input Sequence: [869, 893, 1323, 1258, 308], Output Word: 964
Input Sequence: [45, 1069, 961, 258, 419], Output Word: 1017
Input Sequence: [197, 1513, 636, 721, 841], Output Word: 726
Input Sequence: [52, 726, 258, 88, 290], Output Word: 550
Input Sequence: [246, 1003, 1406, 88, 1352], Output Word: 1069
Input Sequence: [1031, 1130, 1195, 591, 1379], Output Word: 868
Input Sequence: [1498, 1148, 397, 1143, 88], Output Word: 1324
Input Sequence: [948, 835, 258, 230, 1135], Output Word: 586
Input Sequence: [492, 1398, 1258, 1352, 1472], Output Word: 1096
Input Sequence: [375, 550, 1143, 948, 908], Output Word: 1003
Input Sequence: [1308, 550, 920, 1279, 555], Output Word: 1258
Input Sequence: [88, 1332, 1069, 1437, 490], Output Word: 1111
Input Sequence: [709, 1003, 1406, 88, 560], Output Word: 1498
Input Sequence: [528, 88, 1139, 1406, 88], Output Word: 1098
Input Sequence: [1069, 170, 52, 1050, 1305], Output Word: 769
Input Sequence: [721, 948, 636, 1401, 1059], Output Word: 88
Input Sequence: [841, 726, 1059, 88, 762], Output Word: 550
Input Sequence: [700, 258, 419, 868, 1069], Output Word: 1103
Input Sequence: [786, 419, 1392, 1499, 106], Output Word: 1279
Input Sequence: [484, 1069, 246, 52, 551], Output Word: 761
Input Sequence: [1346, 1411, 45, 1069, 56], Output Word: 258
Input Sequence: [67, 1096, 948, 325, 346], Output Word: 1003
Input Sequence: [586, 948, 709, 721, 841], Output Word: 726
Input Sequence: [726, 1059, 88, 676, 1306], Output Word: 770
Input Sequence: [1332, 550, 148, 88, 907], Output Word: 484
Input Sequence: [1513, 960, 721, 841, 726], Output Word: 1059
Input Sequence: [1069, 419, 170, 197, 1513], Output Word: 636
Input Sequence: [726, 258, 88, 5, 1069], Output Word: 419
Input Sequence: [1498, 1148, 1352, 1472, 1521], Output Word: 88
Input Sequence: [41, 1521, 88, 109, 1069], Output Word: 709
Input Sequence: [733, 1483, 671, 733, 317], Output Word: 1075
Input Sequence: [419, 942, 1069, 835, 721], Output Word: 246
Input Sequence: [179, 1521, 88, 1332, 1069], Output Word: 1265
Input Sequence: [1279, 907, 346, 111, 1521], Output Word: 88
Input Sequence: [726, 1059, 88, 290, 550], Output Word: 993
Input Sequence: [770, 87, 893, 418, 88], Output Word: 450
Input Sequence: [88, 390, 1069, 1413, 52], Output Word: 726
Input Sequence: [571, 721, 741, 1281, 1258], Output Word: 248
Input Sequence: [1096, 948, 659, 1003, 1406], Output Word: 88
Input Sequence: [948, 20, 721, 841, 726], Output Word: 1059
Input Sequence: [1059, 88, 1379, 550, 420], Output Word: 654
Input Sequence: [88, 612, 1069, 1279, 1437], Output Word: 721
Input Sequence: [1420, 1069, 346, 1496, 106], Output Word: 948
Input Sequence: [1406, 88, 1352, 1069, 315], Output Word: 898
Input Sequence: [1046, 1069, 88, 639, 893], Output Word: 1376
Input Sequence: [88, 484, 1069, 685, 771], Output Word: 88
Input Sequence: [0, 1069, 1279, 466, 721], Output Word: 397
Input Sequence: [212, 1069, 268, 1498, 88], Output Word: 1332
Input Sequence: [258, 419, 248, 419, 248], Output Word: 1069
Input Sequence: [1069, 1148, 345, 1521, 1049], Output Word: 1003
Input Sequence: [386, 322, 88, 868, 1069], Output Word: 419
Input Sequence: [961, 1258, 1324, 258, 1385], Output Word: 696
Input Sequence: [1069, 1437, 971, 1265, 420], Output Word: 1195
Input Sequence: [273, 828, 419, 830, 554], Output Word: 88
Input Sequence: [410, 1135, 586, 948, 313], Output Word: 721
Input Sequence: [1333, 721, 948, 209, 1401], Output Word: 1059
Input Sequence: [238, 948, 1249, 1059, 88], Output Word: 1418
Input Sequence: [741, 35, 1258, 248, 88], Output Word: 255
Input Sequence: [52, 948, 476, 1401, 1059], Output Word: 88
Input Sequence: [939, 106, 948, 665, 721], Output Word: 841
Input Sequence: [991, 94, 1338, 344, 258], Output Word: 523
Input Sequence: [708, 258, 678, 696, 88], Output Word: 25
Input Sequence: [88, 1352, 1069, 948, 413], Output Word: 898
Input Sequence: [1520, 1069, 948, 779, 1003], Output Word: 1406
Input Sequence: [1003, 1406, 88, 212, 1069], Output Word: 410
Input Sequence: [1135, 586, 948, 130, 52], Output Word: 654
Input Sequence: [130, 1453, 461, 721, 1229], Output Word: 1127
Input Sequence: [555, 721, 841, 726, 1472], Output Word: 1393
Input Sequence: [1521, 88, 912, 1069, 602], Output Word: 490
Input Sequence: [739, 419, 67, 1096, 419], Output Word: 271
Input Sequence: [948, 270, 721, 418, 20], Output Word: 586
Input Sequence: [948, 461, 1059, 88, 534], Output Word: 895
Input Sequence: [1003, 1406, 88, 484, 1069], Output Word: 1452
Input Sequence: [309, 1069, 1156, 1258, 484], Output Word: 359
Input Sequence: [1155, 419, 248, 1069, 585], Output Word: 721
Input Sequence: [908, 1496, 106, 948, 625], Output Word: 721
Input Sequence: [29, 57, 1069, 369, 375], Output Word: 1411
Input Sequence: [1148, 1377, 1143, 88, 1324], Output Word: 1069
Input Sequence: [1306, 770, 948, 1107, 1513], Output Word: 1452
Input Sequence: [602, 1111, 432, 1453, 88], Output Word: 1379
Input Sequence: [1069, 170, 1438, 960, 586], Output Word: 948
Input Sequence: [1290, 1258, 685, 788, 409], Output Word: 1096
Input Sequence: [313, 52, 726, 258, 88], Output Word: 837
Input Sequence: [339, 88, 150, 1521, 709], Output Word: 721
Input Sequence: [88, 701, 345, 939, 106], Output Word: 948
Input Sequence: [67, 1096, 88, 1244, 1069], Output Word: 1279
Input Sequence: [696, 1195, 1080, 1135, 586], Output Word: 1333
Input Sequence: [733, 1369, 900, 721, 1321], Output Word: 893
Input Sequence: [88, 1332, 1069, 1327, 1521], Output Word: 1049
Input Sequence: [726, 1059, 88, 303, 1428], Output Word: 106
Input Sequence: [88, 224, 1069, 419, 170], Output Word: 197
Input Sequence: [898, 88, 846, 1069, 1148], Output Word: 345
Input Sequence: [464, 1390, 233, 1069, 961], Output Word: 721
Input Sequence: [1162, 1124, 1003, 1406, 88], Output Word: 361
Input Sequence: [721, 841, 726, 1059, 88], Output Word: 762
Input Sequence: [660, 434, 52, 726, 258], Output Word: 88
Input Sequence: [1139, 1298, 1135, 586, 1333], Output Word: 721
Input Sequence: [1031, 88, 875, 1069, 419], Output Word: 683
Input Sequence: [170, 1453, 88, 390, 1069], Output Word: 530
Input Sequence: [504, 721, 1264, 1453, 88], Output Word: 1308
Input Sequence: [831, 88, 1348, 805, 770], Output Word: 1279
Input Sequence: [588, 1185, 409, 1406, 88], Output Word: 838
Input Sequence: [1401, 1206, 1238, 1096, 533], Output Word: 1044
Input Sequence: [602, 1453, 88, 390, 1069], Output Word: 585
Input Sequence: [1069, 948, 610, 1521, 602], Output Word: 721
Input Sequence: [278, 885, 194, 409, 550], Output Word: 1195
Input Sequence: [359, 1500, 599, 678, 696], Output Word: 88
Input Sequence: [1069, 818, 52, 726, 95], Output Word: 948
Input Sequence: [554, 88, 1139, 52, 88], Output Word: 645
Input Sequence: [666, 586, 1333, 721, 1206], Output Word: 1238
Input Sequence: [850, 1059, 88, 518, 550], Output Word: 1354
Input Sequence: [272, 1069, 1473, 721, 818], Output Word: 1003
Input Sequence: [69, 383, 696, 1195, 1080], Output Word: 1135
Input Sequence: [678, 696, 88, 25, 1069], Output Word: 1160
Input Sequence: [841, 726, 1059, 88, 12], Output Word: 1069
Input Sequence: [1195, 139, 721, 1005, 238], Output Word: 948
Input Sequence: [375, 1069, 318, 666, 586], Output Word: 948
Input Sequence: [1069, 1160, 528, 88, 1139], Output Word: 1406
Input Sequence: [1406, 88, 212, 1069, 461], Output Word: 1140
Input Sequence: [854, 1521, 88, 1164, 1069], Output Word: 1279
Input Sequence: [1520, 550, 224, 586, 948], Output Word: 1107
Input Sequence: [1160, 1069, 948, 1080, 1367], Output Word: 885
Input Sequence: [88, 741, 1281, 1069, 948], Output Word: 222
Input Sequence: [1407, 654, 1069, 88, 1357], Output Word: 1069
Input Sequence: [1258, 361, 999, 599, 412], Output Word: 1521
Input Sequence: [363, 906, 1069, 410, 1135], Output Word: 586
Input Sequence: [1113, 1411, 345, 1069, 657], Output Word: 258
Input Sequence: [1406, 88, 212, 1069, 948], Output Word: 659
